Area_Name,Year,Group_Name,Sub_Group_Name,Cases_Acquitted_or_Discharged,Cases_charge_sheets_were_not_laid_but_Final_Report_submitted,Cases_Chargesheeted,Cases_Compounded_or_Withdrawn,Cases_Convicted,Cases_Declared_False_on_Account_of_Mistake_of_Fact_or_of_Law,Cases_Investigated_Chargesheets+FR_Submitted,Cases_not_Investigated_or_in_which_investigation_was_refused,Cases_Pending_Investigation_at_Year_End,Cases_Pending_Investigation_from_previous_year,Cases_Pending_Trial_at_Year_End,Cases_Pending_Trial_from_the_previous_year,Cases_Reported,Cases_Sent_for_Trial,Cases_Trials_Completed,Cases_Withdrawn_by_the_Govt,Cases_withdrawn_by_the_Govt_during_investigation,Total_Cases_for_Trial
Nagaland,2006.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Odisha,2006.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
Puducherry,2006.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Punjab,2006.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0
Rajasthan,2006.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,16.0,0.0,100.0,1.0,24.0,1.0,100.0,0.0,2.0,1.0,356.0,297.0,102.0,100.0,40.0,0.0,0.0
Sikkim,2006.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tamil Nadu,2006.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,23.0,0.0,28.0,0.0,21.0,4.0,28.0,0.0,7.0,4.0,41.0,57.0,35.0,28.0,44.0,0.0,0.0
Tripura,2006.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,2006.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Uttarakhand,2006.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,2006.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,4.0,23.0,23.0,4.0,0.0,0.0,0.0,0.0
Andaman & Nicobar Islands,2007.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,2007.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,25.0,0.0,998.0,0.0,909.0,0.0,998.0,1.0,15.0,9.0,159.0,95.0,1005.0,998.0,934.0,0.0,0.0
Arunachal Pradesh,2007.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Assam,2007.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bihar,2007.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,28.0,0.0,0.0,0.0,28.0,0.0,0.0,28.0,48.0,20.0,0.0,28.0,0.0,0.0,0.0
Chandigarh,2007.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Chhattisgarh,2007.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dadra & Nagar Haveli,2007.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daman & Diu,2007.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Delhi,2007.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0
Goa,2007.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gujarat,2007.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,80.0,0.0,0.0,1.0,0.0,0.0
Haryana,2007.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Himachal Pradesh,2007.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
Jammu & Kashmir,2007.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jharkhand,2007.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
Karnataka,2007.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kerala,2007.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,41.0,1.0,39.0,0.0,20.0,0.0,40.0,0.0,18.0,32.0,136.0,158.0,26.0,39.0,61.0,0.0,0.0
Lakshadweep,2007.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madhya Pradesh,2007.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0
Maharashtra,2007.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,2.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,68.0,67.0,2.0,3.0,2.0,0.0,0.0
Manipur,2007.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meghalaya,2007.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mizoram,2007.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nagaland,2007.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Odisha,2007.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
Puducherry,2007.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Punjab,2007.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0
Rajasthan,2007.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,15.0,0.0,130.0,1.0,37.0,3.0,130.0,0.0,0.0,2.0,433.0,356.0,131.0,130.0,52.0,0.0,0.0
Sikkim,2007.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tamil Nadu,2007.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,18.0,0.0,28.0,0.0,6.0,0.0,28.0,0.0,4.0,7.0,45.0,41.0,25.0,28.0,24.0,0.0,0.0
Tripura,2007.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,2007.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Uttarakhand,2007.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,2007.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,7.0,0.0,1.0,0.0,7.0,0.0,9.0,6.0,29.0,23.0,10.0,7.0,1.0,0.0,0.0
Andaman & Nicobar Islands,2008.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,2008.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,103.0,1.0,885.0,0.0,846.0,12.0,886.0,0.0,6.0,15.0,95.0,159.0,889.0,885.0,949.0,0.0,0.0
Arunachal Pradesh,2008.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Assam,2008.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Bihar,2008.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0
Chandigarh,2008.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Chhattisgarh,2008.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dadra & Nagar Haveli,2008.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daman & Diu,2008.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Delhi,2008.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0
Goa,2008.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gujarat,2008.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,79.0,0.0,0.0,1.0,0.0,0.0
Haryana,2008.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Himachal Pradesh,2008.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jammu & Kashmir,2008.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jharkhand,2008.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karnataka,2008.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kerala,2008.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,23.0,0.0,24.0,1.0,7.0,1.0,24.0,0.0,12.0,18.0,129.0,136.0,19.0,24.0,30.0,0.0,0.0
Lakshadweep,2008.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madhya Pradesh,2008.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Maharashtra,2008.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,62.0,68.0,1.0,1.0,7.0,0.0,0.0
Manipur,2008.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meghalaya,2008.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mizoram,2008.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nagaland,2008.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Odisha,2008.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
Puducherry,2008.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Punjab,2008.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
Rajasthan,2008.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,9.0,0.0,106.0,0.0,43.0,0.0,106.0,0.0,1.0,0.0,487.0,433.0,107.0,106.0,52.0,0.0,0.0
Sikkim,2008.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tamil Nadu,2008.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,15.0,0.0,6.0,0.0,12.0,0.0,6.0,0.0,2.0,4.0,24.0,45.0,4.0,6.0,27.0,0.0,0.0
Tripura,2008.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,2008.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uttarakhand,2008.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,2008.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,1.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,7.0,9.0,33.0,29.0,3.0,5.0,1.0,0.0,0.0
Andaman & Nicobar Islands,2009.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,2009.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,14.0,0.0,703.0,0.0,733.0,1.0,703.0,0.0,6.0,6.0,51.0,95.0,704.0,703.0,747.0,0.0,0.0
Arunachal Pradesh,2009.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Assam,2009.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bihar,2009.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0
Chandigarh,2009.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Chhattisgarh,2009.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
Dadra & Nagar Haveli,2009.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daman & Diu,2009.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Delhi,2009.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0
Goa,2009.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Gujarat,2009.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77.0,78.0,0.0,0.0,1.0,0.0,0.0
Haryana,2009.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Himachal Pradesh,2009.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jammu & Kashmir,2009.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0
Jharkhand,2009.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karnataka,2009.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Kerala,2009.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,24.0,0.0,24.0,0.0,14.0,0.0,24.0,0.0,12.0,12.0,115.0,129.0,24.0,24.0,38.0,0.0,0.0
Lakshadweep,2009.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madhya Pradesh,2009.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
Maharashtra,2009.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,9.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,55.0,62.0,1.0,2.0,9.0,0.0,0.0
Manipur,2009.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meghalaya,2009.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mizoram,2009.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nagaland,2009.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Odisha,2009.0,Indecent Representation of Women (Prohibition) Act,10. Indecent Representation of Women(Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
